"";"ATIVO";"VALOR";"DATA";"month";"year"
"1040";"ALUP11";277,906354343969;2015-03-13;3;2015
"1041";"ALUP11";277,62194023703;2015-03-13;3;2015
"1042";"ALUP11";279,240437346856;2015-03-13;3;2015
"1043";"ALUP11";280,858934456683;2015-03-13;3;2015
"1044";"ALUP11";278,378663881711;2015-03-13;3;2015
"1045";"ALUP11";275,898393306739;2015-03-13;3;2015
"1046";"ALUP11";278,821029409891;2015-03-14;3;2015
"1047";"ALUP11";278,364668885076;2015-03-14;3;2015
"1048";"ALUP11";278,080254778137;2015-03-14;3;2015
"1049";"ALUP11";279,698751887963;2015-03-14;3;2015
"1050";"ALUP11";277,218481312991;2015-03-14;3;2015
"1051";"ALUP11";280,141117416143;2015-03-15;3;2015
"1052";"ALUP11";279,684756891329;2015-03-15;3;2015
"1053";"ALUP11";279,400342784389;2015-03-15;3;2015
"1054";"ALUP11";281,018839894216;2015-03-15;3;2015
"1055";"ALUP11";278,538569319244;2015-03-15;3;2015
"1056";"ALUP11";281,461205422396;2015-03-16;3;2015
"1057";"ALUP11";281,004844897581;2015-03-16;3;2015
"1058";"ALUP11";280,720430790641;2015-03-16;3;2015
"1059";"ALUP11";282,338927900468;2015-03-16;3;2015
"1060";"ALUP11";279,858657325496;2015-03-16;3;2015
"1061";"ALUP11";282,781293428648;2015-03-17;3;2015
"1062";"ALUP11";282,324932903833;2015-03-17;3;2015
"1063";"ALUP11";282,040518796894;2015-03-17;3;2015
"1064";"ALUP11";283,65901590672;2015-03-17;3;2015
"1065";"ALUP11";281,178745331748;2015-03-17;3;2015
"1066";"ALUP11";284,1013814349;2015-03-18;3;2015
"1067";"ALUP11";287,024017538052;2015-03-18;3;2015
"1068";"ALUP11";286,567657013238;2015-03-18;3;2015
"1069";"ALUP11";286,111296488423;2015-03-18;3;2015
"1070";"ALUP11";285,826882381483;2015-03-18;3;2015
"1071";"ALUP11";285,542468274544;2015-03-18;3;2015
"1072";"ALUP11";287,16096538437;2015-03-18;3;2015
"1073";"ALUP11";288,779462494197;2015-03-18;3;2015
"1074";"ALUP11";286,299191919225;2015-03-18;3;2015
"1075";"ALUP11";283,818921344253;2015-03-18;3;2015
"1076";"ALUP11";286,741557447405;2015-03-19;3;2015
"1077";"ALUP11";289,664193550557;2015-03-19;3;2015
"1078";"ALUP11";289,207833025742;2015-03-19;3;2015
"1079";"ALUP11";288,751472500928;2015-03-19;3;2015
"1080";"ALUP11";288,467058393988;2015-03-19;3;2015
"1081";"ALUP11";288,182644287048;2015-03-19;3;2015
"1082";"ALUP11";289,801141396875;2015-03-19;3;2015
"1083";"ALUP11";291,419638506701;2015-03-19;3;2015
"1084";"ALUP11";288,93936793173;2015-03-19;3;2015
"1085";"ALUP11";286,459097356758;2015-03-19;3;2015
"1086";"ALUP11";289,38173345991;2015-03-20;3;2015
"1087";"ALUP11";292,304369563062;2015-03-20;3;2015
"1088";"ALUP11";291,848009038247;2015-03-20;3;2015
"1089";"ALUP11";291,391648513432;2015-03-20;3;2015
"1090";"ALUP11";291,107234406493;2015-03-20;3;2015
"1091";"ALUP11";290,822820299553;2015-03-20;3;2015
"1092";"ALUP11";292,44131740938;2015-03-20;3;2015
"1093";"ALUP11";294,059814519206;2015-03-20;3;2015
"1094";"ALUP11";291,579543944234;2015-03-20;3;2015
"1095";"ALUP11";289,099273369263;2015-03-20;3;2015
"1096";"ALUP11";292,021909472414;2015-03-21;3;2015
"1097";"ALUP11";291,5655489476;2015-03-21;3;2015
"1098";"ALUP11";291,28113484066;2015-03-21;3;2015
"1099";"ALUP11";292,899631950487;2015-03-21;3;2015
"1100";"ALUP11";290,419361375515;2015-03-21;3;2015
"1101";"ALUP11";293,341997478667;2015-03-23;3;2015
"1102";"ALUP11";292,885636953852;2015-03-23;3;2015
"1103";"ALUP11";292,601222846912;2015-03-23;3;2015
"1104";"ALUP11";294,219719956739;2015-03-23;3;2015
"1105";"ALUP11";291,739449381767;2015-03-23;3;2015
"1106";"ALUP11";294,662085484919;2015-03-24;3;2015
"1107";"ALUP11";294,205724960104;2015-03-24;3;2015
"1108";"ALUP11";293,921310853165;2015-03-24;3;2015
"1109";"ALUP11";295,539807962991;2015-03-24;3;2015
"1110";"ALUP11";293,05953738802;2015-03-24;3;2015
"1111";"ALUP11";295,982173491171;2015-03-25;3;2015
"1112";"ALUP11";295,525812966357;2015-03-25;3;2015
"1113";"ALUP11";295,241398859417;2015-03-25;3;2015
"1114";"ALUP11";296,859895969244;2015-03-25;3;2015
"1115";"ALUP11";294,379625394272;2015-03-25;3;2015
"1116";"ALUP11";297,302261497424;2015-03-26;3;2015
"1117";"ALUP11";296,845900972609;2015-03-26;3;2015
"1118";"ALUP11";296,561486865669;2015-03-26;3;2015
"1119";"ALUP11";298,179983975496;2015-03-26;3;2015
"1120";"ALUP11";295,699713400524;2015-03-26;3;2015
"1121";"ALUP11";298,622349503676;2015-03-27;3;2015
"1122";"ALUP11";298,165988978861;2015-03-27;3;2015
"1123";"ALUP11";297,881574871922;2015-03-27;3;2015
"1124";"ALUP11";299,500071981748;2015-03-27;3;2015
"1125";"ALUP11";297,019801406777;2015-03-27;3;2015
"1126";"ALUP11";299,942437509928;2015-03-30;3;2015
"1127";"ALUP11";299,486076985114;2015-03-30;3;2015
"1128";"ALUP11";299,201662878174;2015-03-30;3;2015
"1129";"ALUP11";300,820159988001;2015-03-30;3;2015
"1130";"ALUP11";298,339889413029;2015-03-30;3;2015
"1131";"ALUP11";301,262525516181;2015-03-31;3;2015
"1132";"ALUP11";300,806164991366;2015-03-31;3;2015
"1133";"ALUP11";300,521750884426;2015-03-31;3;2015
"1134";"ALUP11";302,140247994253;2015-03-31;3;2015
"1135";"ALUP11";299,659977419281;2015-03-31;3;2015
"1136";"ALUP11";302,582613522433;2015-04-01;4;2015
"1137";"ALUP11";302,126252997618;2015-04-01;4;2015
"1138";"ALUP11";301,841838890679;2015-04-01;4;2015
"1139";"ALUP11";303,460336000505;2015-04-01;4;2015
"1140";"ALUP11";300,980065425534;2015-04-01;4;2015
"1141";"ALUP11";303,902701528685;2015-04-02;4;2015
"1142";"ALUP11";303,446341003871;2015-04-02;4;2015
"1143";"ALUP11";303,161926896931;2015-04-02;4;2015
"1144";"ALUP11";304,780424006758;2015-04-02;4;2015
"1145";"ALUP11";302,300153431786;2015-04-02;4;2015
"1146";"ALUP11";305,222789534938;2015-04-06;4;2015
"1147";"ALUP11";304,766429010123;2015-04-06;4;2015
"1148";"ALUP11";304,482014903183;2015-04-06;4;2015
"1149";"ALUP11";306,10051201301;2015-04-06;4;2015
"1150";"ALUP11";303,620241438038;2015-04-06;4;2015
"1151";"ALUP11";306,54287754119;2015-04-07;4;2015
"1152";"ALUP11";306,086517016375;2015-04-07;4;2015
"1153";"ALUP11";305,802102909436;2015-04-07;4;2015
"1154";"ALUP11";307,420600019262;2015-04-07;4;2015
"1155";"ALUP11";304,940329444291;2015-04-07;4;2015
"1156";"ALUP11";307,862965547442;2015-04-08;4;2015
"1157";"ALUP11";307,406605022628;2015-04-08;4;2015
"1158";"ALUP11";307,122190915688;2015-04-08;4;2015
"1159";"ALUP11";308,740688025515;2015-04-08;4;2015
"1160";"ALUP11";306,260417450543;2015-04-08;4;2015
"1161";"ALUP11";309,183053553695;2015-04-09;4;2015
"1162";"ALUP11";308,72669302888;2015-04-09;4;2015
"1163";"ALUP11";308,44227892194;2015-04-09;4;2015
"1164";"ALUP11";310,060776031767;2015-04-09;4;2015
"1165";"ALUP11";307,580505456795;2015-04-09;4;2015
"1166";"ALUP11";310,503141559947;2015-04-10;4;2015
"1167";"ALUP11";310,046781035132;2015-04-10;4;2015
"1168";"ALUP11";309,762366928193;2015-04-10;4;2015
"1169";"ALUP11";311,380864038019;2015-04-10;4;2015
"1170";"ALUP11";308,900593463048;2015-04-10;4;2015
"1171";"ALUP11";311,823229566199;2015-04-13;4;2015
"1172";"ALUP11";311,366869041385;2015-04-13;4;2015
"1173";"ALUP11";311,082454934445;2015-04-13;4;2015
"1174";"ALUP11";312,700952044272;2015-04-13;4;2015
"1175";"ALUP11";310,2206814693;2015-04-13;4;2015
"1176";"ALUP11";313,143317572452;2015-04-14;4;2015
"1177";"ALUP11";312,686957047637;2015-04-14;4;2015
"1178";"ALUP11";312,402542940698;2015-04-14;4;2015
"1179";"ALUP11";314,021040050524;2015-04-14;4;2015
"1180";"ALUP11";311,540769475552;2015-04-14;4;2015
"1181";"ALUP11";314,463405578704;2015-04-15;4;2015
"1182";"ALUP11";314,007045053889;2015-04-15;4;2015
"1183";"ALUP11";313,72263094695;2015-04-15;4;2015
"1184";"ALUP11";315,341128056776;2015-04-15;4;2015
"1185";"ALUP11";312,860857481805;2015-04-15;4;2015
"1186";"ALUP11";315,783493584956;2015-04-16;4;2015
"1187";"ALUP11";315,327133060142;2015-04-16;4;2015
"1188";"ALUP11";315,042718953202;2015-04-16;4;2015
"1189";"ALUP11";316,661216063029;2015-04-16;4;2015
"1190";"ALUP11";314,180945488057;2015-04-16;4;2015
"1191";"ALUP11";317,103581591209;2015-04-17;4;2015
"1192";"ALUP11";316,647221066394;2015-04-17;4;2015
"1193";"ALUP11";316,362806959455;2015-04-17;4;2015
"1194";"ALUP11";317,981304069281;2015-04-17;4;2015
"1195";"ALUP11";315,501033494309;2015-04-17;4;2015
"1196";"ALUP11";318,423669597461;2015-04-20;4;2015
"1197";"ALUP11";317,967309072647;2015-04-20;4;2015
"1198";"ALUP11";317,682894965707;2015-04-20;4;2015
"1199";"ALUP11";319,301392075533;2015-04-20;4;2015
"1200";"ALUP11";316,821121500562;2015-04-20;4;2015
"1201";"ALUP11";319,743757603714;2015-04-22;4;2015
"1202";"ALUP11";319,287397078899;2015-04-22;4;2015
"1203";"ALUP11";319,002982971959;2015-04-22;4;2015
"1204";"ALUP11";320,621480081786;2015-04-22;4;2015
"1205";"ALUP11";318,141209506814;2015-04-22;4;2015
"1206";"ALUP11";321,063845609966;2015-04-23;4;2015
"1207";"ALUP11";320,607485085151;2015-04-23;4;2015
"1208";"ALUP11";320,323070978212;2015-04-23;4;2015
"1209";"ALUP11";321,941568088038;2015-04-23;4;2015
"1210";"ALUP11";319,461297513066;2015-04-23;4;2015
"1211";"ALUP11";322,383933616218;2015-04-24;4;2015
"1212";"ALUP11";321,927573091404;2015-04-24;4;2015
"1213";"ALUP11";321,643158984464;2015-04-24;4;2015
"1214";"ALUP11";323,26165609429;2015-04-24;4;2015
"1215";"ALUP11";320,781385519319;2015-04-24;4;2015
"1216";"ALUP11";323,704021622471;2015-04-27;4;2015
"1217";"ALUP11";323,247661097656;2015-04-27;4;2015
"1218";"ALUP11";322,963246990716;2015-04-27;4;2015
"1219";"ALUP11";324,581744100543;2015-04-27;4;2015
"1220";"ALUP11";322,101473525571;2015-04-27;4;2015
"1221";"ALUP11";325,024109628723;2015-04-28;4;2015
"1222";"ALUP11";324,567749103908;2015-04-28;4;2015
"1223";"ALUP11";324,283334996969;2015-04-28;4;2015
"1224";"ALUP11";325,901832106795;2015-04-28;4;2015
"1225";"ALUP11";323,421561531823;2015-04-28;4;2015
"1226";"ALUP11";326,344197634975;2015-04-29;4;2015
"1227";"ALUP11";325,887837110161;2015-04-29;4;2015
"1228";"ALUP11";325,603423003221;2015-04-29;4;2015
"1229";"ALUP11";327,221920113047;2015-04-29;4;2015
"1230";"ALUP11";324,741649538076;2015-04-29;4;2015
"1231";"ALUP11";327,664285641228;2015-04-30;4;2015
"1232";"ALUP11";327,207925116413;2015-04-30;4;2015
"1233";"ALUP11";326,923511009473;2015-04-30;4;2015
"1234";"ALUP11";328,5420081193;2015-04-30;4;2015
"1235";"ALUP11";326,061737544328;2015-04-30;4;2015
"1236";"TAEE11";2,13958227203261;2014-03-23;3;2014
"1237";"TAEE11";1,58233809776717;2014-03-23;3;2014
"1238";"TAEE11";-0,355068757672483;2014-03-23;3;2014
"1239";"TAEE11";-0,205815026329215;2014-03-23;3;2014
"1240";"TAEE11";1,61789318035772;2014-03-23;3;2014
"1241";"TAEE11";3,75747545239034;2014-03-26;3;2014
"1242";"TAEE11";3,20023127812489;2014-03-26;3;2014
"1243";"TAEE11";1,26282442268524;2014-03-26;3;2014
"1244";"TAEE11";1,41207815402851;2014-03-26;3;2014
"1245";"TAEE11";3,23578636071544;2014-03-26;3;2014
"1246";"TAEE11";5,37536863274806;2014-03-27;3;2014
"1247";"TAEE11";4,81812445848261;2014-03-27;3;2014
"1248";"TAEE11";2,88071760304296;2014-03-27;3;2014
"1249";"TAEE11";3,02997133438623;2014-03-27;3;2014
"1250";"TAEE11";4,85367954107316;2014-03-27;3;2014
"1251";"TAEE11";6,99326181310578;2014-03-28;3;2014
"1252";"TAEE11";6,43601763884033;2014-03-28;3;2014
"1253";"TAEE11";4,49861078340068;2014-03-28;3;2014
"1254";"TAEE11";4,64786451474395;2014-03-28;3;2014
"1255";"TAEE11";6,47157272143088;2014-03-28;3;2014
"1256";"TAEE11";8,6111549934635;2014-03-29;3;2014
"1257";"TAEE11";8,05391081919805;2014-03-29;3;2014
"1258";"TAEE11";6,1165039637584;2014-03-29;3;2014
"1259";"TAEE11";6,26575769510167;2014-03-29;3;2014
"1260";"TAEE11";8,08946590178861;2014-03-29;3;2014
"1261";"TAEE11";10,2290481738212;2014-03-30;3;2014
"1262";"TAEE11";9,67180399955577;2014-03-30;3;2014
"1263";"TAEE11";7,73439714411612;2014-03-30;3;2014
"1264";"TAEE11";7,88365087545939;2014-03-30;3;2014
"1265";"TAEE11";9,70735908214633;2014-03-30;3;2014
"1266";"TAEE11";11,8469413541789;2014-06-02;6;2014
"1267";"TAEE11";11,2896971799135;2014-06-02;6;2014
"1268";"TAEE11";9,35229032447385;2014-06-02;6;2014
"1269";"TAEE11";9,50154405581711;2014-06-02;6;2014
"1270";"TAEE11";11,325252262504;2014-06-02;6;2014
"1271";"TAEE11";13,4648345345367;2014-06-03;6;2014
"1272";"TAEE11";12,9075903602712;2014-06-03;6;2014
"1273";"TAEE11";10,9701835048316;2014-06-03;6;2014
"1274";"TAEE11";11,1194372361748;2014-06-03;6;2014
"1275";"TAEE11";12,9431454428618;2014-06-03;6;2014
"1276";"TAEE11";15,0827277148944;2014-06-04;6;2014
"1277";"TAEE11";14,5254835406289;2014-06-04;6;2014
"1278";"TAEE11";12,5880766851893;2014-06-04;6;2014
"1279";"TAEE11";12,7373304165326;2014-06-04;6;2014
"1280";"TAEE11";14,5610386232195;2014-06-04;6;2014
"1281";"TAEE11";16,7006208952521;2014-06-05;6;2014
"1282";"TAEE11";16,1433767209867;2014-06-05;6;2014
"1283";"TAEE11";14,205969865547;2014-06-05;6;2014
"1284";"TAEE11";14,3552235968903;2014-06-05;6;2014
"1285";"TAEE11";16,1789318035772;2014-06-05;6;2014
"1286";"TAEE11";18,3185140756098;2014-06-06;6;2014
"1287";"TAEE11";17,7612699013444;2014-06-06;6;2014
"1288";"TAEE11";15,8238630459047;2014-06-06;6;2014
"1289";"TAEE11";15,973116777248;2014-06-06;6;2014
"1290";"TAEE11";17,7968249839349;2014-06-06;6;2014
"1291";"TAEE11";19,9364072559675;2014-06-09;6;2014
"1292";"TAEE11";19,3791630817021;2014-06-09;6;2014
"1293";"TAEE11";17,4417562262624;2014-06-09;6;2014
"1294";"TAEE11";17,5910099576057;2014-06-09;6;2014
"1295";"TAEE11";19,4147181642927;2014-06-09;6;2014
"1296";"TAEE11";21,5543004363253;2014-06-10;6;2014
"1297";"TAEE11";20,9970562620598;2014-06-10;6;2014
"1298";"TAEE11";19,0596494066202;2014-06-10;6;2014
"1299";"TAEE11";19,2089031379634;2014-06-10;6;2014
"1300";"TAEE11";21,0326113446504;2014-06-10;6;2014
"1301";"TAEE11";23,172193616683;2014-06-11;6;2014
"1302";"TAEE11";22,6149494424175;2014-06-11;6;2014
"1303";"TAEE11";20,6775425869779;2014-06-11;6;2014
"1304";"TAEE11";20,8267963183212;2014-06-11;6;2014
"1305";"TAEE11";22,6505045250081;2014-06-11;6;2014
"1306";"TAEE11";24,7900867970407;2014-06-13;6;2014
"1307";"TAEE11";24,2328426227753;2014-06-13;6;2014
"1308";"TAEE11";22,2954357673356;2014-06-13;6;2014
"1309";"TAEE11";22,4446894986789;2014-06-13;6;2014
"1310";"TAEE11";24,2683977053658;2014-06-13;6;2014
"1311";"TAEE11";26,4079799773984;2014-06-16;6;2014
"1312";"TAEE11";25,850735803133;2014-06-16;6;2014
"1313";"TAEE11";23,9133289476933;2014-06-16;6;2014
"1314";"TAEE11";24,0625826790366;2014-06-16;6;2014
"1315";"TAEE11";25,8862908857235;2014-06-16;6;2014
"1316";"TAEE11";28,0258731577562;2014-06-17;6;2014
"1317";"TAEE11";27,4686289834907;2014-06-17;6;2014
"1318";"TAEE11";25,5312221280511;2014-06-17;6;2014
"1319";"TAEE11";25,6804758593943;2014-06-17;6;2014
"1320";"TAEE11";27,5041840660813;2014-06-17;6;2014
"1321";"TAEE11";29,6437663381139;2014-06-18;6;2014
"1322";"TAEE11";29,0865221638484;2014-06-18;6;2014
"1323";"TAEE11";27,1491153084088;2014-06-18;6;2014
"1324";"TAEE11";27,298369039752;2014-06-18;6;2014
"1325";"TAEE11";29,122077246439;2014-06-18;6;2014
"1326";"TAEE11";31,2616595184716;2014-06-20;6;2014
"1327";"TAEE11";30,7044153442061;2014-06-20;6;2014
"1328";"TAEE11";28,7670084887665;2014-06-20;6;2014
"1329";"TAEE11";28,9162622201098;2014-06-20;6;2014
"1330";"TAEE11";30,7399704267967;2014-06-20;6;2014
"1331";"TAEE11";32,8795526988293;2014-06-23;6;2014
"1332";"TAEE11";32,3223085245639;2014-06-23;6;2014
"1333";"TAEE11";30,3849016691242;2014-06-23;6;2014
"1334";"TAEE11";30,5341554004675;2014-06-23;6;2014
"1335";"TAEE11";32,3578636071544;2014-06-23;6;2014
"1336";"TAEE11";34,497445879187;2014-06-24;6;2014
"1337";"TAEE11";33,9402017049216;2014-06-24;6;2014
"1338";"TAEE11";32,0027948494819;2014-06-24;6;2014
"1339";"TAEE11";32,1520485808252;2014-06-24;6;2014
"1340";"TAEE11";33,9757567875121;2014-06-24;6;2014
"1341";"TAEE11";36,1153390595448;2014-06-25;6;2014
"1342";"TAEE11";35,5580948852793;2014-06-25;6;2014
"1343";"TAEE11";33,6206880298397;2014-06-25;6;2014
"1344";"TAEE11";33,7699417611829;2014-06-25;6;2014
"1345";"TAEE11";35,5936499678699;2014-06-25;6;2014
"1346";"TAEE11";37,7332322399025;2014-06-26;6;2014
"1347";"TAEE11";37,175988065637;2014-06-26;6;2014
"1348";"TAEE11";35,2385812101974;2014-06-26;6;2014
"1349";"TAEE11";35,3878349415407;2014-06-26;6;2014
"1350";"TAEE11";37,2115431482276;2014-06-26;6;2014
"1351";"TAEE11";39,3511254202602;2014-06-27;6;2014
"1352";"TAEE11";38,7938812459948;2014-06-27;6;2014
"1353";"TAEE11";36,8564743905551;2014-06-27;6;2014
"1354";"TAEE11";37,0057281218984;2014-06-27;6;2014
"1355";"TAEE11";38,8294363285853;2014-06-27;6;2014
"1356";"TAEE11";40,9690186006179;2014-06-30;6;2014
"1357";"TAEE11";40,4117744263525;2014-06-30;6;2014
"1358";"TAEE11";38,4743675709128;2014-06-30;6;2014
"1359";"TAEE11";38,6236213022561;2014-06-30;6;2014
"1360";"TAEE11";40,447329508943;2014-06-30;6;2014
"1361";"TAEE11";42,5869117809756;2014-07-01;7;2014
"1362";"TAEE11";42,0296676067102;2014-07-01;7;2014
"1363";"TAEE11";40,0922607512705;2014-07-01;7;2014
"1364";"TAEE11";40,2415144826138;2014-07-01;7;2014
"1365";"TAEE11";42,0652226893008;2014-07-01;7;2014
"1366";"TAEE11";44,2048049613334;2014-07-02;7;2014
"1367";"TAEE11";43,6475607870679;2014-07-02;7;2014
"1368";"TAEE11";41,7101539316283;2014-07-02;7;2014
"1369";"TAEE11";41,8594076629715;2014-07-02;7;2014
"1370";"TAEE11";43,6831158696585;2014-07-02;7;2014
"1371";"TAEE11";45,8226981416911;2014-07-03;7;2014
"1372";"TAEE11";45,2654539674256;2014-07-03;7;2014
"1373";"TAEE11";43,328047111986;2014-07-03;7;2014
"1374";"TAEE11";43,4773008433293;2014-07-03;7;2014
"1375";"TAEE11";45,3010090500162;2014-07-03;7;2014
"1376";"TAEE11";47,4405913220488;2014-07-04;7;2014
"1377";"TAEE11";46,8833471477834;2014-07-04;7;2014
"1378";"TAEE11";44,9459402923437;2014-07-04;7;2014
"1379";"TAEE11";45,095194023687;2014-07-04;7;2014
"1380";"TAEE11";46,9189022303739;2014-07-04;7;2014
"1381";"TAEE11";49,0584845024065;2014-07-07;7;2014
"1382";"TAEE11";48,5012403281411;2014-07-07;7;2014
"1383";"TAEE11";46,5638334727014;2014-07-07;7;2014
"1384";"TAEE11";46,7130872040447;2014-07-07;7;2014
"1385";"TAEE11";48,5367954107316;2014-07-07;7;2014
"1386";"TAEE11";50,6763776827643;2014-07-08;7;2014
"1387";"TAEE11";50,1191335084988;2014-07-08;7;2014
"1388";"TAEE11";48,1817266530592;2014-07-08;7;2014
"1389";"TAEE11";48,3309803844024;2014-07-08;7;2014
"1390";"TAEE11";50,1546885910894;2014-07-08;7;2014
"1391";"TAEE11";52,294270863122;2014-07-10;7;2014
"1392";"TAEE11";51,7370266888565;2014-07-10;7;2014
"1393";"TAEE11";49,7996198334169;2014-07-10;7;2014
"1394";"TAEE11";49,9488735647601;2014-07-10;7;2014
"1395";"TAEE11";51,7725817714471;2014-07-10;7;2014
"1396";"TAEE11";53,9121640434797;2014-07-11;7;2014
"1397";"TAEE11";53,3549198692142;2014-07-11;7;2014
"1398";"TAEE11";51,4175130137746;2014-07-11;7;2014
"1399";"TAEE11";51,5667667451179;2014-07-11;7;2014
"1400";"TAEE11";53,3904749518048;2014-07-11;7;2014
"1401";"TAEE11";55,5300572238374;2014-07-14;7;2014
"1402";"TAEE11";54,972813049572;2014-07-14;7;2014
"1403";"TAEE11";53,0354061941323;2014-07-14;7;2014
"1404";"TAEE11";53,1846599254756;2014-07-14;7;2014
"1405";"TAEE11";55,0083681321625;2014-07-14;7;2014
"1406";"TAEE11";57,1479504041951;2014-07-15;7;2014
"1407";"TAEE11";56,5907062299297;2014-07-15;7;2014
"1408";"TAEE11";54,65329937449;2014-07-15;7;2014
"1409";"TAEE11";54,8025531058333;2014-07-15;7;2014
"1410";"TAEE11";56,6262613125202;2014-07-15;7;2014
"1411";"TAEE11";58,7658435845529;2014-07-16;7;2014
"1412";"TAEE11";58,2085994102874;2014-07-16;7;2014
"1413";"TAEE11";56,2711925548478;2014-07-16;7;2014
"1414";"TAEE11";56,420446286191;2014-07-16;7;2014
"1415";"TAEE11";58,244154492878;2014-07-16;7;2014
"1416";"TAEE11";60,3837367649106;2014-07-17;7;2014
"1417";"TAEE11";59,8264925906451;2014-07-17;7;2014
"1418";"TAEE11";57,8890857352055;2014-07-17;7;2014
"1419";"TAEE11";58,0383394665487;2014-07-17;7;2014
"1420";"TAEE11";59,8620476732357;2014-07-17;7;2014
"1421";"TAEE11";62,0016299452683;2014-07-18;7;2014
"1422";"TAEE11";61,4443857710028;2014-07-18;7;2014
"1423";"TAEE11";59,5069789155632;2014-07-18;7;2014
"1424";"TAEE11";59,6562326469065;2014-07-18;7;2014
"1425";"TAEE11";61,4799408535934;2014-07-18;7;2014
"1426";"TAEE11";63,619523125626;2014-07-21;7;2014
"1427";"TAEE11";63,0622789513606;2014-07-21;7;2014
"1428";"TAEE11";61,1248720959209;2014-07-21;7;2014
"1429";"TAEE11";61,2741258272642;2014-07-21;7;2014
"1430";"TAEE11";63,0978340339511;2014-07-21;7;2014
"1431";"TAEE11";65,2374163059837;2014-07-22;7;2014
"1432";"TAEE11";64,6801721317183;2014-07-22;7;2014
"1433";"TAEE11";62,7427652762786;2014-07-22;7;2014
"1434";"TAEE11";62,8920190076219;2014-07-22;7;2014
"1435";"TAEE11";64,7157272143089;2014-07-22;7;2014
"1436";"TAEE11";66,8553094863415;2014-07-23;7;2014
"1437";"TAEE11";66,298065312076;2014-07-23;7;2014
"1438";"TAEE11";64,3606584566364;2014-07-23;7;2014
"1439";"TAEE11";64,5099121879796;2014-07-23;7;2014
"1440";"TAEE11";66,3336203946666;2014-07-23;7;2014
"1441";"TAEE11";68,4732026666992;2014-07-24;7;2014
"1442";"TAEE11";67,9159584924337;2014-07-24;7;2014
"1443";"TAEE11";65,9785516369941;2014-07-24;7;2014
"1444";"TAEE11";66,1278053683374;2014-07-24;7;2014
"1445";"TAEE11";67,9515135750243;2014-07-24;7;2014
"1446";"TAEE11";70,0910958470569;2014-07-25;7;2014
"1447";"TAEE11";69,5338516727915;2014-07-25;7;2014
"1448";"TAEE11";67,5964448173518;2014-07-25;7;2014
"1449";"TAEE11";67,7456985486951;2014-07-25;7;2014
"1450";"TAEE11";69,569406755382;2014-07-25;7;2014
"1451";"TAEE11";71,7089890274146;2014-07-28;7;2014
"1452";"TAEE11";71,1517448531492;2014-07-28;7;2014
"1453";"TAEE11";69,2143379977095;2014-07-28;7;2014
"1454";"TAEE11";69,3635917290528;2014-07-28;7;2014
"1455";"TAEE11";71,1872999357397;2014-07-28;7;2014
"1456";"TAEE11";73,3268822077723;2014-07-29;7;2014
"1457";"TAEE11";72,7696380335069;2014-07-29;7;2014
"1458";"TAEE11";70,8322311780672;2014-07-29;7;2014
"1459";"TAEE11";70,9814849094105;2014-07-29;7;2014
"1460";"TAEE11";72,8051931160975;2014-07-29;7;2014
"1461";"TAEE11";74,9447753881301;2014-07-30;7;2014
"1462";"TAEE11";74,3875312138646;2014-07-30;7;2014
"1463";"TAEE11";72,450124358425;2014-07-30;7;2014
"1464";"TAEE11";72,5993780897682;2014-07-30;7;2014
"1465";"TAEE11";74,4230862964552;2014-07-30;7;2014
"1466";"TAEE11";76,5626685684878;2014-07-31;7;2014
"1467";"TAEE11";76,0054243942223;2014-07-31;7;2014
"1468";"TAEE11";74,0680175387827;2014-07-31;7;2014
"1469";"TAEE11";74,217271270126;2014-07-31;7;2014
"1470";"TAEE11";76,0409794768129;2014-07-31;7;2014
"1471";"TAEE11";78,1805617488455;2014-08-01;8;2014
"1472";"TAEE11";77,6233175745801;2014-08-01;8;2014
"1473";"TAEE11";75,6859107191404;2014-08-01;8;2014
"1474";"TAEE11";75,8351644504837;2014-08-01;8;2014
"1475";"TAEE11";77,6588726571706;2014-08-01;8;2014
"1476";"TAEE11";79,7984549292032;2014-08-04;8;2014
"1477";"TAEE11";79,2412107549378;2014-08-04;8;2014
"1478";"TAEE11";77,3038038994981;2014-08-04;8;2014
"1479";"TAEE11";77,4530576308414;2014-08-04;8;2014
"1480";"TAEE11";79,2767658375283;2014-08-04;8;2014
"1481";"TAEE11";81,416348109561;2014-08-05;8;2014
"1482";"TAEE11";80,8591039352955;2014-08-05;8;2014
"1483";"TAEE11";78,9216970798559;2014-08-05;8;2014
"1484";"TAEE11";79,0709508111991;2014-08-05;8;2014
"1485";"TAEE11";80,8946590178861;2014-08-05;8;2014
"1486";"TAEE11";83,0342412899187;2014-08-06;8;2014
"1487";"TAEE11";82,4769971156532;2014-08-06;8;2014
"1488";"TAEE11";80,5395902602136;2014-08-06;8;2014
"1489";"TAEE11";80,6888439915569;2014-08-06;8;2014
"1490";"TAEE11";82,5125521982438;2014-08-06;8;2014
"1491";"TAEE11";84,6521344702764;2014-08-07;8;2014
"1492";"TAEE11";84,0948902960109;2014-08-07;8;2014
"1493";"TAEE11";82,1574834405713;2014-08-07;8;2014
"1494";"TAEE11";82,3067371719146;2014-08-07;8;2014
"1495";"TAEE11";84,1304453786015;2014-08-07;8;2014
"1496";"TAEE11";86,2700276506341;2014-08-08;8;2014
